ISIC_Detailed,MainActivityDescription,ISIC_Section,Typical_Capital_TZS,Count,Sector_Name
2511,UZALISHAJI WA BIDHAA ZA ALLUMINIUM,C,668000.0,1,Manufacturing
2511,UZALISHAJI WA BIDHAA ZA CHUMA,C,1543000.0,2,Manufacturing
2511,UZALISHAJI WA BIDHAA ZA CHUMA NA KUCHOMELEA,C,203000.0,1,Manufacturing
2511,UZALISHAJI WA BIDHAAA ZA ALUMINIUM,C,2300000.0,1,Manufacturing
2511,UZALISHAJI WA MADILISHA YA ALUMINIUM,C,281000.0,2,Manufacturing
2511,UZALISHAJI WA MADILISHA YA ALUMINUM,C,5734000.0,1,Manufacturing
2511,Utengenezaji na uuzaji wa mabati,C,35708000.0,1,Manufacturing
2511,Utengenezaji wa grill,C,1117000.0,1,Manufacturing
2511,Utengenezaji wa magrili ya chuma,C,31113000.0,1,Manufacturing
2511,Uuzaji wa Alluminium,C,3807000.0,1,Manufacturing
2511,WATENGENEZAJI NA WACHONGAJI WA VYUMA,C,288000.0,1,Manufacturing
2511,WATENGENEZAJI WA MAGETI,C,27116000.0,1,Manufacturing
2511,WATENGENEZAJI WA MAGETI YA CHUMA,C,1281000.0,1,Manufacturing
2511,WELDIND MADIRISHA MILANGO,C,4002000.0,1,Manufacturing
2511,WELDING,C,1340000.0,10,Manufacturing
2511,WELDING  AND FABRICATION,C,21359000.0,1,Manufacturing
2511,WELDING  NA ALUMINIUM,C,469000.0,1,Manufacturing
2511,WELDING & FABRICATION,C,401000.0,1,Manufacturing
2511,WELDING AND FABRICATION,C,15358500.0,2,Manufacturing
2511,WELDING FUBLICATION,C,187000.0,1,Manufacturing
2511,WORKSHOP YA ALUMINIUM NA VIOO,C,42229000.0,1,Manufacturing
2512,KUKUNJA MABATI YA MATANKI YA MAFUTA,C,1296000.0,1,Manufacturing
2512,MANUFACTURE OF CYLINDER FOR OXYGEN GAS,C,131219000.0,1,Manufacturing
2512,MANUFACTURING OF TANKS,C,176000.0,1,Manufacturing
2512,UTENGENEZAJI WA MATENKI,C,248000.0,1,Manufacturing
2512,UUZAJI NA UTENDENEZAJI WA MAGARI,C,215000.0,1,Manufacturing
2591,KUCHOMELEA VYUMA,C,132000.0,1,Manufacturing
2591,KUKUNJA VYUMA,C,13327000.0,1,Manufacturing
2591,KUTENGEBEZA MIHURI,C,178000.0,1,Manufacturing
2591,welding and fabrication,C,1753000.0,1,Manufacturing
2591,welding and fabrications,C,3546000.0,1,Manufacturing
2592,AIR CONDITION INSTALLATION AND MAINTENANCE,C,132151000.0,1,Manufacturing
2592,HUDUMA YA KUCHOMEA NA KUTENGENEZA ALUMINIUM,C,1521000.0,1,Manufacturing
2592,HUDUMA YA KUUNDA VYUMA,C,181138000.0,1,Manufacturing
2592,HUDUMA YA UCHONGAJI WA VYUMA,C,25554000.0,1,Manufacturing
2592,HUDUMA YA UTENGENEZAJI WA MADIRISHA YA ALMINIAM,C,1170000.0,1,Manufacturing
2592,Treatment and coating of metals; machining,C,22075000.0,1,Manufacturing
2592,UCHOMELEAJI CHUMA,C,143000.0,1,Manufacturing
2592,UCHOMELEAJI VYUMA,C,123074000.0,1,Manufacturing
2592,UTENGENAZI WA MADIRISHA NA MILANGO YA ALMINIUM/PVC,C,5269000.0,1,Manufacturing
2592,UTENGENEZAJI WA BIDHAA ZA CHUMA,C,18131000.0,1,Manufacturing
2592,UTENGENEZAJI WA MAGETI,C,221500.0,2,Manufacturing
2592,UTENGENEZAJI WA MILANGO YA ALLUMIUM,C,18185000.0,1,Manufacturing
2592,UTENGENEZAJI WA PIKIPIKI,C,229306000.0,1,Manufacturing
2592,UTENGENEZAJI WA VIFAA VYA ALUMINIUM,C,262000.0,1,Manufacturing
2592,WAFUNDI WAKUTE GENEZA MIZANI NA KUUZA KWA REJA REJA,C,133442000.0,1,Manufacturing
2592,WATENGENEZAJI WA ZAWADI,C,9002000.0,1,Manufacturing
2593,KUCHONGA FUNGUO,C,645500.0,2,Manufacturing
2593,KUCHONGESHA FUNGUO,C,31731000.0,1,Manufacturing
2593,"Manufacture of cutlery, hand tools and general hardware",C,726000.0,2,Manufacturing
2593,UREKEBISHAJI WA FUNGUO NA VITASA,C,2684000.0,1,Manufacturing
2593,UTENGENEZAJI WA VIFAA VYA CHUMA,C,1011000.0,1,Manufacturing
2593,UTENGENEZAJI WA VIFAA VYA UJENZI,C,991000.0,1,Manufacturing
2593,UUZAJI NA UTENGENEZAJI WA ALUMINIUM,C,4179000.0,1,Manufacturing
2593,Utengenezsji na uuzaji wa bidhaa za aluminum,C,490000.0,1,Manufacturing
2593,WATENGENEZAJI WA FUNGUO ZA MAJUMBANI NA MAGARI,C,591000.0,1,Manufacturing
2599,KUTENGENEZA KOMEO(LOCK) ZA MLANGO,C,8068000.0,1,Manufacturing
2599,KUTENGENEZA MISUMALI,C,563000.0,1,Manufacturing
2599,Manufacture of other fabricated metal products n.e.c.,C,15124000.0,6,Manufacturing
2599,UTENGENEZAJI WA FUNGUO,C,259000.0,1,Manufacturing
2599,UTENGENEZAJI WA SPARE PART ZA MAGARI,C,82340000.0,1,Manufacturing
2599,UZALISHAJI NA UTENGENEZAJI WA VIPULI VYA MAGARI,C,1303000.0,1,Manufacturing
2610,Electrical engeneering,C,12021000.0,1,Manufacturing
2610,KUTENGENEZA MABOMBA YA PLASTIC,C,120749000.0,1,Manufacturing
2610,Manufacture of electronic components and boards,C,60787000.0,2,Manufacturing
2610,"UUZAJI, UFUNGAJI NA UREKEBISHAJI WA VIFAA VYA UMEME",C,39284000.0,1,Manufacturing
2620,Manufacture of computers and peripheral equipment,C,26704000.0,1,Manufacturing
2620,Matengenezo ya komputa,C,4297000.0,1,Manufacturing
2620,PRINTING,C,7285000.0,1,Manufacturing
2620,UHANDISI WA KOMPYUTA,C,19984000.0,1,Manufacturing
2620,UTENGENEJI WA MASHINE ZA KUTOA RISITI,C,1849000.0,1,Manufacturing
2620,UTENGENEZAJI WA VIFAA VYA UMEME,C,672000.0,1,Manufacturing
2630,Manufacture of communication equipment,C,65270500.0,2,Manufacturing
2630,UTENGENEZAJI WA SIMU,C,3114000.0,1,Manufacturing
2640,HUDUMA ZA MATENGENEZO YA EFD'S,C,16575000.0,1,Manufacturing
2640,SUPPLY OF ELECTRONIC COMPONENT AND PRINTING,C,117000.0,1,Manufacturing
2640,UTENGENEZAJI WA FRIJI,C,320000.0,1,Manufacturing
2640,UTENGENEZAJI WA SPIKA ZA MZIKI NA FENICHA,C,12418000.0,1,Manufacturing
2640,"UTENGENEZAJI WA VIFAA VYA UMEME AC, RADIO",C,401000.0,1,Manufacturing
2651,"Manufacture of measuring, testing, navigating and control equipment",C,26367000.0,1,Manufacturing
2660,HUDUMA YA VIFAA VYA HOSPITAL,C,2156000.0,1,Manufacturing
2660,Utoaji wa Vifaa tiba,C,1413000.0,1,Manufacturing
2660,Uuzaji wa vifaa tiba,C,151000.0,1,Manufacturing
2670,HUDUMA YA UPIGAJI PICHA,C,16829000.0,2,Manufacturing
2670,HUDUMA ZA KUPIGA NA KUSAFISHA PICHA,C,6044000.0,1,Manufacturing
2670,STUDIO,C,258000.0,1,Manufacturing
2670,UPIGAJI PICHA WA PASPORT,C,26067000.0,1,Manufacturing
2670,UPIGAJI WA PICHA NA UCHUKUAJI WA VIDEO,C,1302000.0,1,Manufacturing
2670,UPIGAJI WA PICHA NA VIDEO,C,2512000.0,1,Manufacturing
2670,UUZAJI WA MIUWANI KWA REJAREJA,C,42923000.0,1,Manufacturing
2670,Upigaji wa picha,C,32314000.0,1,Manufacturing
2710,KUTENGENEZA MOTORS,C,5812000.0,1,Manufacturing
2710,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",C,5348500.0,8,Manufacturing
2710,UFUMAJI WA MOTA,C,29876000.0,1,Manufacturing
2710,UTENGENEZAJI WA FREM ZA MAJIKO YA MKAA,C,1592000.0,1,Manufacturing
2710,UTENGENEZAJI WA MACHINE MBALIMBALI,C,683000.0,1,Manufacturing
2710,UTENGENEZAJI WA PANELI ZA UMEME,C,24566000.0,1,Manufacturing
2710,UTENGENEZAJI WA REJATA,C,396000.0,1,Manufacturing
2710,UTENGENEZAJI WA WAYA ZA UMEME NA VIFAA VYA UMEME,C,2913000.0,1,Manufacturing
2710,UTENGEZAJI WA VIFAA VYA UMEME,C,1119000.0,1,Manufacturing
2710,UUZAJI NA UTENGENEZAJI WA REJETA,C,3098000.0,1,Manufacturing
2710,UUZAJI WA HELENI NA PETE,C,3594000.0,1,Manufacturing
2710,WATENGENEZAJI WA TRANSFORMA NA PANEL,C,106522000.0,1,Manufacturing
2720,Manufacture of batteries and accumulators,C,187000.0,1,Manufacturing
2720,UTENGENEZAJI WA  MAJI YA BETRI,C,735000.0,1,Manufacturing
2731,Manufacture of fibre optic cables,C,945000.0,2,Manufacturing
2731,UTENGENEZAJI WA KEBO,C,29725000.0,1,Manufacturing
2732,KUTENGENEZA NYAYA YA ZA UMEME,C,5974000.0,1,Manufacturing
2732,MANUFACTURING ELECTRIC CABLES/TRANSFORMERS,C,2605000.0,1,Manufacturing
2732,MANUFACTURING OF ELECTRIC CABLE,C,2263000.0,1,Manufacturing
2732,MANUFACTURING OF ELECTRICAL CABLE,C,9006000.0,1,Manufacturing
2732,MANUFACTURING OF ELECTRICAL CABLES,C,35494000.0,1,Manufacturing
2732,MANUFACTURING OF ELECTRICAL CABLES AND CONDUCTORS,C,1230000.0,1,Manufacturing
2732,"Manufacture of insulated wire and cable, made of steel, copper, aluminium",C,54586000.0,2,Manufacturing
2732,Manufacture of other electronic and electric wires and cables,C,12610000.0,1,Manufacturing
2732,PRODUCTION OF ELECTRICAL CABLES,C,103699000.0,1,Manufacturing
2732,UTENGENEZAJI WA BIDHAA ZA ALUMINUM NA CABLE ZA UMEME,C,20752000.0,1,Manufacturing
2732,UTENGENEZAJI WA NYAYA ZA UMEME,C,1325000.0,1,Manufacturing
2732,UTENGENEZAJI WA VIFAA UMEME,C,6536000.0,1,Manufacturing
2732,UTENGENEZAJI WA VIFAA VYA UMEME,C,191331000.0,1,Manufacturing
2732,UUZAJII WA VIFAA YA UMEME NA UTENGENEZAJI,C,49247000.0,1,Manufacturing
2732,UZALISHAJI WA VIFAA VYA UMEME,C,1284000.0,1,Manufacturing
2732,Utoaji wa huduma za ufundi wa umeme,C,1886000.0,1,Manufacturing
2733,Manufacture of wiring devices,C,70699500.0,2,Manufacturing
2740,Manufacture of electric lighting equipment,C,116898000.0,2,Manufacturing
2750,KUTENGENEZA MAJIKO,C,1719000.0,14,Manufacturing
2750,KUTENGENEZA MAJIKO YA BATI,C,209000.0,1,Manufacturing
2750,KUTENGENEZA MAJIKO YA KUPIKIA,C,4293000.0,1,Manufacturing
2750,KUTENGENEZA MAJIKO YA MKAA,C,272000.0,3,Manufacturing
2750,KUTENGENEZA MAJIKO YA MWENDOKASI (MAJIKO YANAYOTUMIA CHENGA ZA MKAA NA UMEME),C,149000.0,1,Manufacturing
2750,KUTENGENEZA MAJIKO YA UDONGO,C,1113000.0,1,Manufacturing
2750,MANUFACTURE OF COOKING STOVE AND BRIQUETTES,C,49294000.0,1,Manufacturing
2750,Manufacture of domestic appliances,C,36803000.0,1,Manufacturing
2750,"UTENEGENEZAJI WA MAJIKO,MAKALAI, NA JALO",C,3032000.0,1,Manufacturing
2750,UTENGENEZAJI MAJIKO,C,511000.0,1,Manufacturing
2750,UTENGENEZAJI WA MAFRIJI,C,360000.0,1,Manufacturing
2750,UTENGENEZAJI WA MAJIKO,C,4827000.0,15,Manufacturing
2750,UTENGENEZAJI WA MAJIKO YA CHUMA,C,426000.0,1,Manufacturing
2750,UTENGENEZAJI WA MAJIKO YA KUTUMIA MKAA,C,170000.0,1,Manufacturing
2750,UTENGENEZAJI WA MAJIKO YA MKAA,C,8794000.0,1,Manufacturing
2750,"UTENGENEZAJI WA MAJIKO, MATRUNKER NA MAKARAI",C,3284000.0,1,Manufacturing
2750,UTENGENEZAJI WA VIFAA VYA JIKONI NA UFUNDI,C,521000.0,1,Manufacturing
2750,UTENGENEZAJI WA VIFAA VYA NYUMBANI,C,3943000.0,1,Manufacturing
2750,UTENGENEZAJI WA WAYA ZA UMEME,C,89104000.0,1,Manufacturing
2750,UZALISHAJI WA MAJIKO,C,13649000.0,1,Manufacturing
2750,UZALISHAJI WA MAJIKO YA MKAA,C,561000.0,1,Manufacturing
2750,UZALISHAJI WA VIFAA VYA NYUMBANI,C,1571000.0,1,Manufacturing
2790,Manufacture of other electrical equipment,C,4156000.0,5,Manufacturing
2790,UTENGENAZAJI WA VIFAA VYA UMEME,C,9651000.0,1,Manufacturing
2790,UTOAJI HUDUMA ZA UFUNDI NA UZAJI VIFAA VYA UMEME,C,2330000.0,1,Manufacturing
2811,UCHOMELEAJI VYUMA,C,119000.0,1,Manufacturing
2811,UUZAJI NA UTENGENEZAJI WA PIKIPIKI NA BASKELI,C,2075000.0,1,Manufacturing
2811,UUZAJI NA UTENGENEZAJI WA VIFAA VYA AC ZA MAGARI,C,7318000.0,1,Manufacturing
2813,KUTENGENEZA PUMP,C,2707000.0,1,Manufacturing
2813,"Manufacture of other pumps, compressors, taps and valves",C,1709000.0,1,Manufacturing
2813,UFUNDI WA MABOMBA,C,153841000.0,1,Manufacturing
2813,UTENGENEZAJI WA PUMP ZA MKONO,C,1126000.0,1,Manufacturing
2813,"UTENGENEZAJI WA PUMP,COMPRESSOR",C,4931000.0,1,Manufacturing
2813,UUZAJI WA MASHINE ZA MIGODINI,C,8938000.0,1,Manufacturing
2815,UCHOMELEAJI WA VYUMA,C,427000.0,1,Manufacturing
2815,UFUNDI SIMU,C,158000.0,1,Manufacturing
2816,Manufacture of lifting and handling equipment,C,10878000.0,1,Manufacturing
2817,Manufacture of office machinery and equipment (except computers and peripheral equipment),C,7078000.0,1,Manufacturing
2817,UTENGENEZAJI WA PENI,C,8255000.0,1,Manufacturing
2819,FABRICATION OF MACHINERY EQUIPMENT,C,1228000.0,1,Manufacturing
2819,Manufacture of other general-purpose machinery,C,6789500.0,2,Manufacturing
2819,UTENGENEZAJI  WA MACHINE,C,4351000.0,1,Manufacturing
2819,UTENGENEZAJI WA BIDHAA ZA NAFAKA,C,137000.0,1,Manufacturing
2819,UTENGENEZAJI WA MASHINE,C,3473000.0,1,Manufacturing
2819,UTENGENEZAJI WA MASHINE MAALUM,C,14848000.0,1,Manufacturing
2819,UTENGENEZAJI WA MASHINE ZA NAFAKA,C,5178000.0,1,Manufacturing
2819,UTENGENEZAJI WA MCHINE,C,6513000.0,1,Manufacturing
2819,UTENGENEZAJI WA VIFAA VYA UJENZI,C,352000.0,1,Manufacturing
2821,KUTENGENEZA MASHINE ZA KILIMO,C,25270000.0,1,Manufacturing
2821,Manufacture of agricultural and forestry machinery,C,4127000.0,1,Manufacturing
2821,"Manufacturer of Sugar Plant Machineries,",C,1004000.0,1,Manufacturing
2821,UTENGENEZAJI WA MASHINE ZA KILIMO,C,1041000.0,1,Manufacturing
2822,KUCHOMELEA MAGETI,C,486000.0,1,Manufacturing
2822,KUTENGENEZA MASHINE,C,7444000.0,1,Manufacturing
2822,UCHONGAJI WA VIFAA VYA CHUMA VYA MASHINE,C,3467000.0,1,Manufacturing
2822,UTENGENEZAJI WA MACHINE,C,123000.0,1,Manufacturing
2822,UTENGENEZAJI WA MAGETI,C,21288500.0,2,Manufacturing
2822,UTENGENEZAJI WA MASHINE KAZI MAALUM,C,262000.0,1,Manufacturing
2822,UTENGENEZAJI WA MASHINE MALUUM,C,207853000.0,1,Manufacturing
2822,UTENGENEZAJI WA MASHINE ZA VIWANDANI,C,1533000.0,1,Manufacturing
2822,UTENGENEZAJI WA MASHINE ZINAZOUNDWA KWA CHUMA,C,26981000.0,1,Manufacturing
2823,Manufacture of machinery for metallurgy,C,119000.0,1,Manufacturing
2824,UJENZI WA  NYUMBA,C,9816000.0,1,Manufacturing
2824,UJENZI WA BENK,C,2133000.0,1,Manufacturing
2824,VIFAA VYA UJENZI,C,18915000.0,1,Manufacturing
2825,KUOSHA MAGARI,C,107000.0,1,Manufacturing
2829,HUDUMA YA UTENGENEZAJI WA ALUMINIUM,C,6195000.0,1,Manufacturing
2829,KUTENGENEZA MASHINE NA SPRING ZA KUCHAPA,C,7940000.0,1,Manufacturing
2829,KUTENGENEZA MASHINE ZA KUTENGENEZEA MATOFARI,C,102000.0,1,Manufacturing
2829,KUTENGENEZA MITAMBO,C,1877000.0,1,Manufacturing
2829,Manufacture of other special-purpose machinery,C,13156000.0,2,Manufacturing
2829,UTENGENEZAJI WA MASHINE ZA KUSAGA NA MATOFALI,C,2985000.0,1,Manufacturing
2910,CAR MAINTENANCE,C,175000.0,1,Manufacturing
2910,Manufacture of motor vehicles,C,3446000.0,1,Manufacturing
2910,UTENGENEZAJI WA MAGARI,C,883000.0,1,Manufacturing
2910,UTENGENEZAJI WA VIPURI VYA MAGARI,C,1795000.0,1,Manufacturing
2920,KUTENGENEZA BODY ZA MAROLI,C,2213000.0,1,Manufacturing
2920,KUTENGENEZA VIPURI VYA MAGARI,C,4675000.0,1,Manufacturing
2920,MANUFACTURE OF MOTOR VEHICLE BODIES,C,293000.0,1,Manufacturing
2920,MANUFACTURING OF TRAILORS,C,11720000.0,1,Manufacturing
2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,C,6699500.0,4,Manufacturing
2920,UKATAJI WA VYUMA NA UTENGENEZAJI WAMA TRELA,C,110304000.0,1,Manufacturing
2920,UTENGENEZAJI NA UNDAJI BODI ZA MAGARI,C,2903000.0,1,Manufacturing
2920,UTENGENEZAJI NA UUNDAJI WA BODI ZA MAGARI,C,55085000.0,1,Manufacturing
2920,UTENGENEZAJI WA VIPURI VYA MAGARI,C,24124000.0,1,Manufacturing
2930,ENGINEERING WORKS,C,1599000.0,2,Manufacturing
2930,HUDUMA YA KUCHONGA VIPURI VYA MAGARI,C,490000.0,1,Manufacturing
2930,HUDUMA YA UCHONGAJI WA VIPURI,C,2308000.0,1,Manufacturing
2930,HUDUMA YA UTENGENEZAJI WA MAKAVA YA SEAT ZA MAGARI,C,329000.0,1,Manufacturing
2930,KMANUFACTURING OF DISKLOTER,C,1689000.0,1,Manufacturing
2930,KUCHONGA SPARE ZA MAGAR,C,5962000.0,1,Manufacturing
2930,KUKARABATI MAGARI,C,124707000.0,1,Manufacturing
2930,Kutengeneza na Kuuza vipuli vya Magari na Mitambo,C,7235000.0,1,Manufacturing
2930,MANUFACTURE OF AUTOMOTIVE LEAF SPRINGS,C,15065000.0,1,Manufacturing
2930,MANUFACTURING OF SPARE PARTS,C,103045000.0,1,Manufacturing
2930,MANUFACTURING OF U BOLT,C,1628000.0,1,Manufacturing
2930,Manufacture of parts and accessories for motor vehicles,C,35963000.0,1,Manufacturing
2930,PROVIDING ENGINEERING SERVICES,C,5363000.0,1,Manufacturing
2930,UCHONGAJI WA VIPULI VYA MAGARI,C,8891000.0,1,Manufacturing
2930,UTENGENEZA WA SPARE ZA MASHINE,C,48168000.0,1,Manufacturing
2930,UTENGENEZAJI PIKIPIKI,C,3964000.0,1,Manufacturing
2930,UTENGENEZAJI WA MAGARI,C,637000.0,1,Manufacturing
2930,UTENGENEZAJI WA REJETA,C,3565000.0,1,Manufacturing
2930,UTENGENEZAJI WA SEAT COVER ZA MAGARI,C,434000.0,1,Manufacturing
2930,UTENGENEZAJI WA SPARE ZA MAGARI,C,36335000.0,1,Manufacturing
2930,UUZAJI NA UTENGENEZAJI WA VIFFA VYA MAGARI,C,389000.0,1,Manufacturing
2930,UUZAJI WA VILAINISHI,C,978000.0,1,Manufacturing
2930,UZALISHAJI WA VIPULI VYA MAGARI,C,284000.0,1,Manufacturing
3011,Building of ships and floating structures,C,264000.0,3,Manufacturing
3011,KUTENGENEZA MASHUA,C,191000.0,1,Manufacturing
3011,UJENZI WA BOTI,C,1097000.0,1,Manufacturing
3011,UTENGENEZAJI WA VYOMBO VYA MAJINI,C,209724000.0,1,Manufacturing
3011,UUNDAJI WA BOTI ( FIBERS),C,8830000.0,1,Manufacturing
3091,KU UNGANISHA PIKIPIKI,C,10170000.0,1,Manufacturing
3092,Manufacture of bicycles and invalid carriages,C,5278000.0,1,Manufacturing
3099,Manufacture of other transport equipment n.e.c.,C,125980000.0,1,Manufacturing
3100,BIDHAA ZA ALUMINIUM,C,3250000.0,1,Manufacturing
3100,FORM MANUFQCTURING,C,4313000.0,1,Manufacturing
3100,FUNDI SELEMALA,C,471000.0,1,Manufacturing
3100,FUNDI SELEMARA,C,63187000.0,1,Manufacturing
3100,FUNDI SEREMALA,C,26314000.0,1,Manufacturing
3100,HUDUMA YA UTENGENEZAJI WA BIDHAA ZA FENICHA ZA MAJUMBANI,C,525000.0,1,Manufacturing
3100,HUDUMA YA UTENGENEZAJI WA FENICHA,C,534000.0,1,Manufacturing
3100,HUDUMA YA UTENGENEZAJI WA SAMANI ZA NDANI,C,1647000.0,1,Manufacturing
3100,HUDUMA YA UUZAJI WA SAMANI ZA NDANI,C,165428000.0,1,Manufacturing
3100,HUDUMA YAKUUZA NA KUTENGENEZA FURNITURE,C,7769000.0,1,Manufacturing
3100,KUCHANA NA KURANDA MBAO,C,17017000.0,3,Manufacturing
3100,KUTENEGENEZA BIDHAA ZA SAMANI,C,6559000.0,1,Manufacturing
3100,KUTENGEBEZA FURNITURE,C,221019000.0,1,Manufacturing
3100,KUTENGENEZA BIDHAA ZA ALUMINIUM,C,1667000.0,1,Manufacturing
3100,KUTENGENEZA BIDHAA ZA MBAO,C,251500.0,2,Manufacturing
3100,KUTENGENEZA BIDHAA ZA SAMANI,C,2165000.0,8,Manufacturing
3100,KUTENGENEZA FANICHA,C,479000.0,1,Manufacturing
3100,KUTENGENEZA FENICHA ZA MBAO,C,6504000.0,1,Manufacturing
3100,KUTENGENEZA FURNITURE,C,958000.0,19,Manufacturing
3100,KUTENGENEZA MAGODORO,C,44880000.0,1,Manufacturing
3100,KUTENGENEZA NA KUUZA FURNITURE,C,16251000.0,2,Manufacturing
3100,KUTENGENEZA SAMAN ZA MBAO,C,1829000.0,1,Manufacturing
3100,KUTENGENEZA SAMANI,C,1064500.0,16,Manufacturing
3100,KUTENGENEZA SAMANI KWA KUTUMIA MBAO,C,5931000.0,1,Manufacturing
3100,KUTENGENEZA SAMANI ZA MBAO,C,562500.0,16,Manufacturing
3100,KUTENGENEZA SAMANI ZAMBAO,C,141000.0,1,Manufacturing
3100,KUTENGENEZA THAMANI,C,4971000.0,1,Manufacturing
3100,KUTENGENEZA THAMANI ZA MBAO,C,166000.0,1,Manufacturing
3100,KUTENGENEZA VITAMNDA,C,3282000.0,1,Manufacturing
3100,KUTENGENEZA VITANDA NA MIRANGO,C,1723000.0,1,Manufacturing
3100,KUTENGENEZA VITI VYA MASOFA,C,4821000.0,1,Manufacturing
3100,KUZALISHA MAGODORO,C,1020000.0,1,Manufacturing
3100,Kutengeneza Fanicha,C,6869000.0,1,Manufacturing
3100,Kutengeneza Fenicha,C,498000.0,1,Manufacturing
3100,MANUFACTURE OF FURNITURE,C,112204000.0,2,Manufacturing
3100,MANUFACTURE OF HOME FURNITURE,C,29111000.0,1,Manufacturing
3100,MANUFACTURING AND SALES FURNITURE,C,3875000.0,1,Manufacturing
3100,MANUFACTURING AND SUPPLY OF FURNITURES,C,181915000.0,1,Manufacturing
3100,MANUFACTURING OF FURNITURE,C,852000.0,7,Manufacturing
3100,MANUFACTURJNG OF MATTRESSES,C,13962000.0,1,Manufacturing
3100,Manufacture of furniture,C,4578000.0,25,Manufacturing
3100,Manufacture of kitchen furniture,C,10066000.0,1,Manufacturing
3100,SUPPLY A SERVICE OF STRONG ROOM DOORS.,C,104000.0,1,Manufacturing
3100,TRADING AND MANUFACTURING SMALL SCALE FUNITURE,C,190552000.0,1,Manufacturing
3100,UANDAAJI WA VITI MEZA,C,185124000.0,1,Manufacturing
3100,UCHONGAJI NA UTENGENEZAJI WA FURNITURE KWA REJA,C,198000.0,1,Manufacturing
3100,UCHONGAJI WA FURNITURE,C,552000.0,1,Manufacturing
3100,UCHONGAJI WA MAJENEZA,C,1498000.0,1,Manufacturing
3100,UCHONGAJI WA MBAO,C,761000.0,1,Manufacturing
3100,UCHONGAJINWA VITU VYA THAMANI,C,6873000.0,1,Manufacturing
3100,UFUNDI SELEMARA(KUCHONGA SAMANI ZA MBAO),C,178000.0,1,Manufacturing
3100,USAMBAZAJI WA VIFAA VYA UJENZI,C,7670000.0,1,Manufacturing
3100,USEREMALA,C,2486500.0,2,Manufacturing
3100,UTEMGENEZAJI WA FURNITURE ZA MAJUMBANI NA OFFISIN,C,4268000.0,1,Manufacturing
3100,UTENENEZAJI WA MASOFA,C,11656000.0,1,Manufacturing
3100,UTENGANEZAJI WA SOFFA,C,217547000.0,1,Manufacturing
3100,UTENGEEZAJI WA FURNITURE,C,940000.0,1,Manufacturing
3100,UTENGENEAJI WA VITANDA,C,2880000.0,1,Manufacturing
3100,UTENGENEJI WA FURNITURE,C,22024000.0,1,Manufacturing
3100,UTENGENEZAJI  WA BIDHAA ZA MBAO,C,2481000.0,1,Manufacturing
3100,UTENGENEZAJI FENICHA ZA ALLINIUM,C,3821000.0,1,Manufacturing
3100,UTENGENEZAJI FURNITURE,C,1510000.0,3,Manufacturing
3100,UTENGENEZAJI NA UUZAJI VITU VYA SAMANI,C,184000.0,1,Manufacturing
3100,UTENGENEZAJI NA UUZAJI WA FENICHA,C,5975000.0,1,Manufacturing
3100,UTENGENEZAJI NA UUZAJI WA SAMANI,C,2517000.0,1,Manufacturing
3100,UTENGENEZAJI NA UUZAJI WA SAMANI REJAREJA,C,219354000.0,1,Manufacturing
3100,UTENGENEZAJI NA UZAJI VITU VYA DHAMANI,C,14977000.0,1,Manufacturing
3100,UTENGENEZAJI SAMANI,C,5171000.0,5,Manufacturing
3100,UTENGENEZAJI SAMANI ZA MBAO,C,247000.0,1,Manufacturing
3100,UTENGENEZAJI WA  SAMANI,C,12057000.0,1,Manufacturing
3100,UTENGENEZAJI WA  SAMANI ZA MBAO,C,220000.0,1,Manufacturing
3100,UTENGENEZAJI WA BIDHAA CHUMA,C,7557000.0,1,Manufacturing
3100,UTENGENEZAJI WA BIDHAA ZA FURNITURE,C,273000.0,1,Manufacturing
3100,UTENGENEZAJI WA BIDHAA ZA MBAO,C,1758000.0,1,Manufacturing
3100,UTENGENEZAJI WA BIDHAA ZA SAMANI (VITANDA),C,190000.0,1,Manufacturing
3100,UTENGENEZAJI WA BIDHAA ZAFENITURE AINA ZOTE,C,13314000.0,1,Manufacturing
3100,UTENGENEZAJI WA BIDH�A ZA SAMANI,C,5466000.0,1,Manufacturing
3100,UTENGENEZAJI WA FANICHA ZA AINA ZOTE,C,3174000.0,1,Manufacturing
3100,UTENGENEZAJI WA FANITURE,C,14402000.0,1,Manufacturing
3100,UTENGENEZAJI WA FENICHA,C,13385000.0,7,Manufacturing
3100,UTENGENEZAJI WA FENICHA ZA CHUMA,C,1406000.0,1,Manufacturing
3100,UTENGENEZAJI WA FENICHA ZA MBAO,C,4040000.0,1,Manufacturing
3100,UTENGENEZAJI WA FENITURE,C,47532000.0,1,Manufacturing
3100,UTENGENEZAJI WA FURNITURE,C,2599000.0,15,Manufacturing
3100,UTENGENEZAJI WA FURNITURE MBALIMBALI,C,3597000.0,2,Manufacturing
3100,UTENGENEZAJI WA FURNITURE ZA NYUMBANI MCHANGANYIKO,C,190000.0,1,Manufacturing
3100,UTENGENEZAJI WA FURNITURES,C,9016000.0,1,Manufacturing
3100,UTENGENEZAJI WA KABATI,C,1494000.0,1,Manufacturing
3100,UTENGENEZAJI WA KITANDA,C,3039000.0,1,Manufacturing
